name
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='麦考瑞大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='迪肯大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='格里菲斯大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='科廷大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='弗吉尼亚大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='华盛顿大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='马里兰大学学院公园分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='悉尼科技大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='法语 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='圣保罗（明尼苏达州） '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='诺丁汉大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='阿尔伯塔大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='中国人民大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='伊利诺伊大学厄本那-香槟分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='明尼苏达大学双城分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='皇后大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='佛罗里达大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='慕尼黑大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='拉夫堡大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='京都大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='伯明翰大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='皇家墨尔本理工大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='西澳大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='卡迪夫大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='普渡大学西拉法叶分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='达特茅斯学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='西安大略大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='早稻田大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='波士顿学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='爱丁堡大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='奥克兰大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='慕尼黑工业大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='昆士兰科技大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='经济学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='俄亥俄州立大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='杜伦大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='牛津布鲁克斯大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='伦敦大学国王学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='亚利桑那州立大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='普林斯顿大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='麦吉尔大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='克兰菲尔德大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='印第安纳大学伯明顿分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='伦敦城市大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='德州农工大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='佐治亚理工学院 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='昆士兰大学 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='宾州州立大学公园分校 '>"
"<Selector xpath='//div[""@wikiContent""]/h1[""wikiTitle""][1]/text()' data='阿斯顿大学 '>"
